kepid,kepoi_name,kepler_name,koi_disposition,koi_period,koi_depth,koi_duration,koi_time0bk,koi_impact,koi_model_snr,koi_prad,ra,dec,koi_kepmag,kic9,fits_stem,lc_llc_glob,lc_slc_glob
5471415,K06586.01,,FALSE POSITIVE,12.4257442,936.0,29.122,141.52382,0.963,49.6,8.43,297.64334,40.62252,12.625,005471415,kplr005471415,kplr005471415-*_llc.fits,kplr005471415-*_slc.fits
5471480,K06587.01,,FALSE POSITIVE,12.4254241,378.9,24.98,141.5418,0.938,36.0,2.17,297.66238,40.68774,15.71,005471480,kplr005471480,kplr005471480-*_llc.fits,kplr005471480-*_slc.fits
5475712,K06588.01,,FALSE POSITIVE,2.991884392,123880.0,7.5583,134.175892,0.496,1280.3,40.11,298.57382,40.676601,13.28,005475712,kplr005475712,kplr005475712-*_llc.fits,kplr005475712-*_slc.fits
5479973,K06589.01,,FALSE POSITIVE,1.795273026,125420.0,7.3232,131.870391,0.935,877.8,55.26,299.38046,40.694759,14.889,005479973,kplr005479973,kplr005479973-*_llc.fits,kplr005479973-*_slc.fits
5513822,K06590.01,,FALSE POSITIVE,0.755109271,23.2,2.619,131.81838,0.4041,12.9,0.47,284.32294,40.71521,13.292,005513822,kplr005513822,kplr005513822-*_llc.fits,kplr005513822-*_slc.fits
5513833,K06591.01,,FALSE POSITIVE,0.755101141,76.7,3.371,131.8211,0.523,13.4,0.19,284.33002,40.736401,15.237,005513833,kplr005513833,kplr005513833-*_llc.fits,kplr005513833-*_slc.fits
6471229,K06719.01,,FALSE POSITIVE,1.75251585,125.9,3.489,132.7544,0.738,14.2,1.02,299.16608,41.863049,13.978,006471229,kplr006471229,kplr006471229-*_llc.fits,kplr006471229-*_slc.fits
6471230,K06720.01,,FALSE POSITIVE,1.752450163,55.5,3.0255,132.8015023,0.728,3.4,0.79,299.16617,41.861912,13.294,006471230,kplr006471230,kplr006471230-*_llc.fits,kplr006471230-*_slc.fits
6521174,K06721.01,,FALSE POSITIVE,8.27923132,164.9,2.355,133.81711,0.187,10.9,1.08,291.42236,41.978939,15.197,006521174,kplr006521174,kplr006521174-*_llc.fits,kplr006521174-*_slc.fits
6521542,K06722.01,,FALSE POSITIVE,2.212877035,376200.0,4.66961,132.682428,0.518,2731.0,69.18,291.52811,41.915958,14.28,006521542,kplr006521542,kplr006521542-*_llc.fits,kplr006521542-*_slc.fits
6522353,K06723.01,,FALSE POSITIVE,0.845097627,86.5,1.873,132.12136,0.717,10.7,0.78,291.79865,41.963551,15.685,006522353,kplr006522353,kplr006522353-*_llc.fits,kplr006522353-*_slc.fits
6522750,K06724.01,,FALSE POSITIVE,17.445640466,334160.0,6.08966,135.7462627,0.588,4093.9,63.46,291.92892,41.956371,11.23,006522750,kplr006522750,kplr006522750-*_llc.fits,kplr006522750-*_slc.fits
6523216,K06725.01,,FALSE POSITIVE,14.313157391,21567.0,8.90236,138.2205171,0.004,4262.9,34.98,292.08383,41.915031,13.254,006523216,kplr006523216,kplr006523216-*_llc.fits,kplr006523216-*_slc.fits
6531485,K06726.01,,FALSE POSITIVE,0.676990194,20506.0,1.69459,131.8017098,1.223,997.0,37.5,294.58789,41.914261,15.553,006531485,kplr006531485,kplr006531485-*_llc.fits,kplr006531485-*_slc.fits
6531801,K06727.01,,FALSE POSITIVE,0.515875396,1773.0,1.21,131.7013,0.95,9.1,7.22,294.67725,41.90464,13.591,006531801,kplr006531801,kplr006531801-*_llc.fits,kplr006531801-*_slc.fits
7281356,K06853.01,,FALSE POSITIVE,2.83401711,84.2,5.938,133.5005,0.2794,11.5,0.93,291.56744,42.856178,15.036,007281356,kplr007281356,kplr007281356-*_llc.fits,kplr007281356-*_slc.fits
7281399,K06854.01,,FALSE POSITIVE,0.566803996,141.6,3.399,131.80782,0.123,23.4,0.64,291.58347,42.830051,15.989,007281399,kplr007281399,kplr007281399-*_llc.fits,kplr007281399-*_slc.fits
7281410,K06855.01,,FALSE POSITIVE,0.56681118,,2.06,131.7883893,,,,291.58682,42.890133,11.58,007281410,kplr007281410,kplr007281410-*_llc.fits,kplr007281410-*_slc.fits
7281616,K06856.01,,FALSE POSITIVE,0.566799927,145.1,4.71,131.83464,0.188,28.9,0.77,291.64725,42.861191,15.888,007281616,kplr007281616,kplr007281616-*_llc.fits,kplr007281616-*_slc.fits
7281699,K06857.01,,FALSE POSITIVE,0.566786121,81.8,3.404,131.8363,0.591,14.0,0.79,291.68314,42.884411,15.768,007281699,kplr007281699,kplr007281699-*_llc.fits,kplr007281699-*_slc.fits
7282008,K06858.01,,FALSE POSITIVE,0.56679797,72.6,4.503,131.841,0.176,14.0,0.65,291.77713,42.845871,15.877,007282008,kplr007282008,kplr007282008-*_llc.fits,kplr007282008-*_slc.fits
7285616,K06859.01,,FALSE POSITIVE,0.566802891,49.2,1.861,131.79487,0.628,14.4,1.29,292.91879,42.850082,12.982,007285616,kplr007285616,kplr007285616-*_llc.fits,kplr007285616-*_slc.fits
7335514,K06860.01,,CANDIDATE,0.576732089,35.4,1.856,132.07378,0.518,9.1,0.43,280.77686,42.924541,13.291,007335514,kplr007335514,kplr007335514-*_llc.fits,kplr007335514-*_slc.fits
8178616,K06984.01,,FALSE POSITIVE,1.01884975,30.9,3.233,132.0857,0.2737,14.8,0.47,296.06284,44.018822,13.948,008178616,kplr008178616,kplr008178616-*_llc.fits,kplr008178616-*_slc.fits
8180290,K06985.01,,CANDIDATE,10.9279755,71.5,2.486,139.9174,0.0956,7.3,0.81,296.56937,44.01722,14.347,008180290,kplr008180290,kplr008180290-*_llc.fits,kplr008180290-*_slc.fits
8183389,K06986.01,,FALSE POSITIVE,32.440339204,287600.0,4.50984,142.2555263,0.645,2177.0,44.56,297.3703,44.09877,15.854,008183389,kplr008183389,kplr008183389-*_llc.fits,kplr008183389-*_slc.fits
8192861,K06987.01,,FALSE POSITIVE,0.552141897,105.6,4.985,131.77199,1.091,42.8,10.04,299.71408,44.037189,13.866,008192861,kplr008192861,kplr008192861-*_llc.fits,kplr008192861-*_slc.fits
8193315,K06988.01,,FALSE POSITIVE,2.62387291,232470.0,4.61248,134.0049825,0.49,2607.6,74.23,299.82968,44.040359,13.7,008193315,kplr008193315,kplr008193315-*_llc.fits,kplr008193315-*_slc.fits
8195877,K06989.01,,FALSE POSITIVE,0.75509861,60334.0,2.6423,131.962107,1.091,385.4,60.74,300.5683,44.029549,13.441,008195877,kplr008195877,kplr008195877-*_llc.fits,kplr008195877-*_slc.fits
8196180,K06990.01,,FALSE POSITIVE,3.671661096,129240.0,4.29947,132.0909174,0.923,3152.6,105.82,300.63577,44.053398,12.814,008196180,kplr008196180,kplr008196180-*_llc.fits,kplr008196180-*_slc.fits
8210721,K06991.01,,FALSE POSITIVE,22.673145675,65411.0,6.6324,138.145641,0.605,912.0,30.92,281.0105,44.15377,14.274,008210721,kplr008210721,kplr008210721-*_llc.fits,kplr008210721-*_slc.fits
8977176,K07119.01,,FALSE POSITIVE,0.50948306,74.6,3.14,132.0386,0.3535,8.0,1.22,298.87738,45.203979,13.545,008977176,kplr008977176,kplr008977176-*_llc.fits,kplr008977176-*_slc.fits
9001468,K07120.01,,FALSE POSITIVE,17.329965871,252720.0,8.43812,142.727156,0.705,1938.7,42.58,282.76163,45.398521,15.2,009001468,kplr009001468,kplr009001468-*_llc.fits,kplr009001468-*_slc.fits
9005854,K07121.01,,FALSE POSITIVE,1.890227354,112260.0,3.855,131.678589,0.957,252.0,42.05,285.03131,45.380451,15.569,009005854,kplr009005854,kplr009005854-*_llc.fits,kplr009005854-*_slc.fits
9007918,K07122.01,,FALSE POSITIVE,1.387206724,151430.0,3.82527,132.8469146,0.856,1752.6,103.41,286.00845,45.35603,11.658,009007918,kplr009007918,kplr009007918-*_llc.fits,kplr009007918-*_slc.fits
9007953,K07123.01,,FALSE POSITIVE,1.38718209,45.5,2.595,132.8579,0.28,7.2,0.68,286.0213,45.343681,14.718,009007953,kplr009007953,kplr009007953-*_llc.fits,kplr009007953-*_slc.fits
9024857,K07124.01,,FALSE POSITIVE,35.026564845,120250.0,2.90121,160.6019871,0.777,1607.2,34.88,292.87848,45.344372,15.496,009024857,kplr009024857,kplr009024857-*_llc.fits,kplr009024857-*_slc.fits
9025739,K07125.01,,CANDIDATE,7.918267,83.7,3.478,134.1991,0.219,8.4,0.93,293.20148,45.354691,14.758,009025739,kplr009025739,kplr009025739-*_llc.fits,kplr009025739-*_slc.fits
9029486,K07126.01,,FALSE POSITIVE,3.138580493,233340.0,4.16343,132.330622,0.619,2387.8,59.24,294.47293,45.389721,13.63,009029486,kplr009029486,kplr009029486-*_llc.fits,kplr009029486-*_slc.fits
9906802,K07250.01,,FALSE POSITIVE,9.26147679,,1.77,135.1085808,,,,297.61273,46.738949,14.874,009906802,kplr009906802,kplr009906802-*_llc.fits,kplr009906802-*_slc.fits
9906841,K07251.01,,FALSE POSITIVE,581.0723,1364.2,15.81,371.0249,88.7243,15.9,161858.0,297.62296,46.75386,12.282,009906841,kplr009906841,kplr009906841-*_llc.fits,kplr009906841-*_slc.fits
9909965,K07252.01,,CANDIDATE,10.2170589,121.3,2.259,139.1299,0.132,7.9,1.17,298.54852,46.756641,14.455,009909965,kplr009909965,kplr009909965-*_llc.fits,kplr009909965-*_slc.fits
9913481,K07253.01,,FALSE POSITIVE,3.50474265,88625.0,8.2852,133.319536,1.049,977.2,200.24,299.58655,46.765541,10.862,009913481,kplr009913481,kplr009913481-*_llc.fits,kplr009913481-*_slc.fits
9913798,K07254.01,,FALSE POSITIVE,2.14344093,133320.0,3.9741,133.497247,0.686,645.9,28.69,299.68179,46.735352,14.945,009913798,kplr009913798,kplr009913798-*_llc.fits,kplr009913798-*_slc.fits
9932197,K07255.01,,CANDIDATE,86.95432088,,12.11,187.7282221,,,,280.99176,46.88937,14.248,009932197,kplr009932197,kplr009932197-*_llc.fits,kplr009932197-*_slc.fits
9934208,K07256.01,,FALSE POSITIVE,9.058487716,127970.0,4.14334,137.3378842,0.213,2098.9,20.51,282.54208,46.856628,15.507,009934208,kplr009934208,kplr009934208-*_llc.fits,kplr009934208-*_slc.fits
9936698,K07257.01,,FALSE POSITIVE,2.856085147,173840.0,4.5776,133.39298,0.841,422.1,88.52,284.06732,46.809582,14.045,009936698,kplr009936698,kplr009936698-*_llc.fits,kplr009936698-*_slc.fits
10867017,K07384.01,,FALSE POSITIVE,0.876941133,73.5,1.296,132.26899,0.386,12.3,0.85,294.21442,48.258179,14.978,010867017,kplr010867017,kplr010867017-*_llc.fits,kplr010867017-*_slc.fits
10909274,K07385.01,,FALSE POSITIVE,39.238141571,439210.0,6.07183,148.651652,0.459,969.3,90.93,285.97623,48.320782,12.153,010909274,kplr010909274,kplr010909274-*_llc.fits,kplr010909274-*_slc.fits
10920813,K07386.01,,FALSE POSITIVE,53.7406575,116720.0,47.2475,209.294733,0.386,3568.1,25.44,292.21005,48.315643,13.756,010920813,kplr010920813,kplr010920813-*_llc.fits,kplr010920813-*_slc.fits
10923260,K07387.01,,FALSE POSITIVE,7.436016459,106530.0,4.16284,136.518226,0.433,742.1,31.39,293.34525,48.382301,14.546,010923260,kplr010923260,kplr010923260-*_llc.fits,kplr010923260-*_slc.fits
10924400,K07388.01,,FALSE POSITIVE,0.750737313,38.8,1.712,131.82143,0.463,13.4,0.48,293.82587,48.34436,12.306,010924400,kplr010924400,kplr010924400-*_llc.fits,kplr010924400-*_slc.fits
10932270,K07389.01,,CANDIDATE,27.5837778,202.5,1.516,142.9808,0.0221,8.5,11.03,296.84967,48.323318,12.148,010932270,kplr010932270,kplr010932270-*_llc.fits,kplr010932270-*_slc.fits
10936427,K07390.01,,FALSE POSITIVE,14.361021578,459880.0,13.2895,138.842986,0.003,2599.0,45.9,298.34381,48.335892,14.419,010936427,kplr010936427,kplr010936427-*_llc.fits,kplr010936427-*_slc.fits
10937609,K07391.01,,FALSE POSITIVE,2.570431263,76826.0,5.49699,133.189517,1.054,822.9,50.18,298.74158,48.326962,13.43,010937609,kplr010937609,kplr010937609-*_llc.fits,kplr010937609-*_slc.fits
10965963,K07392.01,,FALSE POSITIVE,6.64024496,224330.0,6.03491,132.775862,0.756,2941.0,74.4,286.61066,48.479729,13.881,010965963,kplr010965963,kplr010965963-*_llc.fits,kplr010965963-*_slc.fits
12251779,K07517.01,,FALSE POSITIVE,14.844240386,83412.0,6.83577,134.2337694,0.275,4542.8,28.97,287.57361,50.99873,14.415,012251779,kplr012251779,kplr012251779-*_llc.fits,kplr012251779-*_slc.fits
12268220,K07518.01,,FALSE POSITIVE,4.42158021,61032.0,10.4532,134.395447,1.146,370.6,188.89,296.49069,50.905861,11.425,012268220,kplr012268220,kplr012268220-*_llc.fits,kplr012268220-*_slc.fits
12302391,K07519.01,,FALSE POSITIVE,25.321698729,119590.0,4.45367,139.687525,0.954,673.3,56.62,288.40378,51.073761,15.128,012302391,kplr012302391,kplr012302391-*_llc.fits,kplr012302391-*_slc.fits
12304728,K07520.01,,CANDIDATE,3.14735789,51.8,3.643,133.3871,0.03,9.3,3.45,289.82199,51.063492,14.386,012304728,kplr012304728,kplr012304728-*_llc.fits,kplr012304728-*_slc.fits
12306808,K07521.01,,FALSE POSITIVE,37.878483588,222230.0,10.5972,138.128618,0.763,1157.6,46.42,291.11057,51.058929,13.265,012306808,kplr012306808,kplr012306808-*_llc.fits,kplr012306808-*_slc.fits
12351927,K07522.01,,FALSE POSITIVE,10.116144515,58144.0,2.70314,139.9824969,0.879,1144.8,17.21,288.51062,51.162472,15.52,012351927,kplr012351927,kplr012351927-*_llc.fits,kplr012351927-*_slc.fits
12353633,K07523.01,,FALSE POSITIVE,0.684496369,28.4,2.263,131.92125,0.501,16.3,1.12,289.5249,51.172005,13.181,012353633,kplr012353633,kplr012353633-*_llc.fits,kplr012353633-*_slc.fits
12353720,K07524.01,,FALSE POSITIVE,1.953285321,1520.3,1.67598,133.1432,1.312,237.7,151.56,289.57025,51.125702,13.077,012353720,kplr012353720,kplr012353720-*_llc.fits,kplr012353720-*_slc.fits
8565912,K07898.01,,FALSE POSITIVE,1.012174295,323030.0,4.6617,131.90835,0.596,596.0,114.4,294.10941,44.691078,14.712,008565912,kplr008565912,kplr008565912-*_llc.fits,kplr008565912-*_slc.fits
7778767,K02523.02,,CANDIDATE,2.61090223,222.5,1.976,133.25501,0.813,10.7,1.8,299.16953,43.44109,15.829,007778767,kplr007778767,kplr007778767-*_llc.fits,kplr007778767-*_slc.fits
9026749,K02564.02,,CANDIDATE,17.6637979,67.9,6.194,144.239,0.695,9.7,2.98,293.57394,45.384541,14.074,009026749,kplr009026749,kplr009026749-*_llc.fits,kplr009026749-*_slc.fits
10916600,K02623.02,,CANDIDATE,4.02664625,30.0,3.771,134.3954,0.094,8.9,0.68,290.02591,48.335949,13.383,010916600,kplr010916600,kplr010916600-*_llc.fits,kplr010916600-*_slc.fits
6198182,K02636.02,,CANDIDATE,5.1777226,41.7,8.275,133.5044,0.025,6.1,0.63,289.68671,41.588928,12.32,006198182,kplr006198182,kplr006198182-*_llc.fits,kplr006198182-*_slc.fits
5695396,K00283.03,,CANDIDATE,9.48814747,47.9,1.163,139.17907,0.5693,11.1,0.73,288.53082,40.942299,11.525,005695396,kplr005695396,kplr005695396-*_llc.fits,kplr005695396-*_slc.fits
6964929,K02756.02,,CANDIDATE,5.06993245,93.6,3.241,135.836,0.3584,11.6,0.92,296.23282,42.47279,14.758,006964929,kplr006964929,kplr006964929-*_llc.fits,kplr006964929-*_slc.fits
2853828,K02896.02,,FALSE POSITIVE,346.36642,148.2,14.94,365.2864,0.45,14.3,1.57,291.74017,38.014912,11.899,002853828,kplr002853828,kplr002853828-*_llc.fits,kplr002853828-*_slc.fits
7008149,K02918.02,,FALSE POSITIVE,0.51554111,,0.87,131.6708765,,,,281.55936,42.520489,15.786,007008149,kplr007008149,kplr007008149-*_llc.fits,kplr007008149-*_slc.fits
3458919,K06337.01,,FALSE POSITIVE,0.892061734,75590.0,2.24307,131.815603,1.079,398.1,46.75,295.14029,38.597542,13.815,003458919,kplr003458919,kplr003458919-*_llc.fits,kplr003458919-*_slc.fits
3542573,K06338.01,,FALSE POSITIVE,3.471399214,92285.0,5.07707,133.7510303,1.014,3230.4,89.62,290.85925,38.633808,12.161,003542573,kplr003542573,kplr003542573-*_llc.fits,kplr003542573-*_slc.fits
3543270,K06339.01,,FALSE POSITIVE,4.176929219,70355.0,5.2003,133.197382,0.984,187.0,31.35,291.05762,38.64534,15.22,003543270,kplr003543270,kplr003543270-*_llc.fits,kplr003543270-*_slc.fits
3544678,K06340.01,,FALSE POSITIVE,6.3762199,,2.24,134.9584,,,,291.44281,38.623581,15.822,003544678,kplr003544678,kplr003544678-*_llc.fits,kplr003544678-*_slc.fits
3545626,K06341.01,,CANDIDATE,9.78184193,,2.3,132.3447759,,,,291.70047,38.695129,15.198,003545626,kplr003545626,kplr003545626-*_llc.fits,kplr003545626-*_slc.fits
3547178,K06342.01,,CANDIDATE,8.1770751,44.3,4.608,136.8217,0.456,10.6,0.83,292.10071,38.61499,12.419,003547178,kplr003547178,kplr003547178-*_llc.fits,kplr003547178-*_slc.fits
3548622,K06343.01,,CANDIDATE,569.45051,425.4,9.63,143.4648,0.001,8.2,1.96,292.47549,38.691311,14.542,003548622,kplr003548622,kplr003548622-*_llc.fits,kplr003548622-*_slc.fits
3556742,K06344.01,,FALSE POSITIVE,0.823014905,850.5,3.5426,132.160787,1.247,130.5,22.17,294.47253,38.67551,14.221,003556742,kplr003556742,kplr003556742-*_llc.fits,kplr003556742-*_slc.fits
4917014,K06472.01,,FALSE POSITIVE,0.796815149,55.9,1.0727,131.9743416,0.524,4.8,10.23,289.7692,40.021091,11.971,004917014,kplr004917014,kplr004917014-*_llc.fits,kplr004917014-*_slc.fits
4931073,K06473.01,,FALSE POSITIVE,26.951237675,86749.0,8.27486,150.923211,1.04,1451.7,146.33,293.82971,40.031189,11.957,004931073,kplr004931073,kplr004931073-*_llc.fits,kplr004931073-*_slc.fits
4932691,K06474.01,,FALSE POSITIVE,18.11208877,116630.0,6.7828,134.713916,0.982,217.7,96.62,294.24017,40.00745,13.627,004932691,kplr004932691,kplr004932691-*_llc.fits,kplr004932691-*_slc.fits
4939265,K06475.01,,CANDIDATE,4.84505985,298.4,2.078,134.94868,0.903,10.7,1.54,295.79138,40.01236,13.731,004939265,kplr004939265,kplr004939265-*_llc.fits,kplr004939265-*_slc.fits
4940201,K06476.01,,FALSE POSITIVE,4.408295716,37964.0,3.62479,134.280413,1.159,386.1,35.68,295.98352,40.061661,14.984,004940201,kplr004940201,kplr004940201-*_llc.fits,kplr004940201-*_slc.fits
4946680,K06477.01,,FALSE POSITIVE,8.665259912,1840.6,3.1088,132.216249,1.269,181.4,82.42,297.38254,40.02417,13.852,004946680,kplr004946680,kplr004946680-*_llc.fits,kplr004946680-*_slc.fits
4947726,K06478.01,,FALSE POSITIVE,4.726086185,181820.0,4.39793,132.9230889,0.651,1564.3,41.38,297.61514,40.06081,15.181,004947726,kplr004947726,kplr004947726-*_llc.fits,kplr004947726-*_slc.fits
4948863,K06479.01,,FALSE POSITIVE,8.643550046,67299.0,3.1273,139.8333977,1.076,849.3,38.21,297.85007,40.068722,15.414,004948863,kplr004948863,kplr004948863-*_llc.fits,kplr004948863-*_slc.fits
8308516,K07880.01,,CANDIDATE,623.70774,250.9,6.688,303.3588,0.003,10.2,1.81,294.95258,44.207909,13.379,008308516,kplr008308516,kplr008308516-*_llc.fits,kplr008308516-*_slc.fits
5529501,K06592.01,,FALSE POSITIVE,1.51945182,13.7,2.95,132.5975,0.599,9.6,0.5,290.4678,40.754238,12.585,005529501,kplr005529501,kplr005529501-*_llc.fits,kplr005529501-*_slc.fits
5529560,K06593.01,,FALSE POSITIVE,0.759755409,70.0,2.734,131.79602,0.455,15.9,0.91,290.49057,40.722191,15.259,005529560,kplr005529560,kplr005529560-*_llc.fits,kplr005529560-*_slc.fits
5530881,K06594.01,,FALSE POSITIVE,5.082523739,276280.0,5.04732,132.9614122,0.269,5286.2,61.88,290.92267,40.777359,13.508,005530881,kplr005530881,kplr005530881-*_llc.fits,kplr005530881-*_slc.fits
5534476,K06595.01,,FALSE POSITIVE,1.02547271,27.0,1.996,131.6002,0.651,10.9,0.94,292.11362,40.792179,12.407,005534476,kplr005534476,kplr005534476-*_llc.fits,kplr005534476-*_slc.fits
5534702,K06596.01,,FALSE POSITIVE,1.025465924,152680.0,3.71841,131.6091403,0.88,1120.8,106.84,292.18344,40.707241,13.821,005534702,kplr005534702,kplr005534702-*_llc.fits,kplr005534702-*_slc.fits
5535280,K06597.01,,FALSE POSITIVE,74.985292949,105350.0,6.23451,146.1390004,0.987,1754.8,49.22,292.34787,40.733101,14.851,005535280,kplr005535280,kplr005535280-*_llc.fits,kplr005535280-*_slc.fits
5552808,K06598.01,,CANDIDATE,10.95210361,,1.5,132.6922455,,,,296.82327,40.757229,11.969,005552808,kplr005552808,kplr005552808-*_llc.fits,kplr005552808-*_slc.fits
5553624,K06599.01,,FALSE POSITIVE,25.762056721,447720.0,14.8694,139.7346639,0.445,3469.5,74.87,296.98712,40.77536,14.231,005553624,kplr005553624,kplr005553624-*_llc.fits,kplr005553624-*_slc.fits
5564082,K06600.01,,CANDIDATE,2.70581614,46.9,6.56,132.53726,0.6199,41.8,0.69,299.11465,40.748619,10.715,005564082,kplr005564082,kplr005564082-*_llc.fits,kplr005564082-*_slc.fits
6543682,K06728.01,,FALSE POSITIVE,1.195516859,513810.0,6.17216,132.302869,0.327,1153.4,75.54,297.54327,41.951748,13.908,006543682,kplr006543682,kplr006543682-*_llc.fits,kplr006543682-*_slc.fits
6545018,K06729.01,,FALSE POSITIVE,1.995728294,251880.0,6.43532,132.839699,0.465,1496.5,45.2,297.81381,41.963051,13.748,006545018,kplr006545018,kplr006545018-*_llc.fits,kplr006545018-*_slc.fits
6548447,K06730.01,,FALSE POSITIVE,10.768391927,107380.0,12.5252,137.679347,0.001,2085.7,52.8,298.54251,41.953201,12.88,006548447,kplr006548447,kplr006548447-*_llc.fits,kplr006548447-*_slc.fits
6551106,K06731.01,,CANDIDATE,3.84615171,137.1,2.24,133.3817,0.153,9.3,1.14,299.07507,41.94223,15.256,006551106,kplr006551106,kplr006551106-*_llc.fits,kplr006551106-*_slc.fits
6584167,K06732.01,,FALSE POSITIVE,0.733724504,45.9,2.208,132.02461,0.257,21.4,0.96,283.72507,42.027374,13.436,006584167,kplr006584167,kplr006584167-*_llc.fits,kplr006584167-*_slc.fits
6584278,K06733.01,,CANDIDATE,1.28940823,32.1,3.652,132.0764,0.628,10.3,2.48,283.77316,42.070862,13.897,006584278,kplr006584278,kplr006584278-*_llc.fits,kplr006584278-*_slc.fits
6590726,K06734.01,,CANDIDATE,498.27269,534.0,8.92,146.1528,0.0481,6.6,2.12,286.60938,42.063229,15.477,006590726,kplr006590726,kplr006590726-*_llc.fits,kplr006590726-*_slc.fits
6591789,K06735.01,,FALSE POSITIVE,5.08840787,386680.0,4.77204,134.3553111,0.513,3095.0,55.3,287.04648,42.000519,15.353,006591789,kplr006591789,kplr006591789-*_llc.fits,kplr006591789-*_slc.fits
6593363,K06736.01,,FALSE POSITIVE,18.527824075,76231.0,5.88678,139.2576071,0.171,5547.2,64.66,287.67276,42.059158,12.893,006593363,kplr006593363,kplr006593363-*_llc.fits,kplr006593363-*_slc.fits
7336754,K06861.01,,FALSE POSITIVE,12.155241119,85532.0,6.84353,133.7671874,0.825,1767.8,34.62,281.49689,42.906078,13.964,007336754,kplr007336754,kplr007336754-*_llc.fits,kplr007336754-*_slc.fits
7345335,K06862.01,,CANDIDATE,11.0495766,102.8,2.13,138.535,0.218,5.7,0.83,285.50293,42.911789,14.804,007345335,kplr007345335,kplr007345335-*_llc.fits,kplr007345335-*_slc.fits
7350067,K06863.01,Kepler-1646 b,CONFIRMED,4.48559215,2265.0,0.8161,135.43172,0.442,15.0,0.95,287.5264,42.912899,15.737,007350067,kplr007350067,kplr007350067-*_llc.fits,kplr007350067-*_slc.fits
7362534,K06864.01,,FALSE POSITIVE,0.566789763,25.4,4.008,131.81846,0.6376,15.4,0.4,291.70813,42.96941,13.767,007362534,kplr007362534,kplr007362534-*_llc.fits,kplr007362534-*_slc.fits
7362632,K06865.01,,FALSE POSITIVE,0.566811926,82.6,4.181,131.79708,0.681,22.5,0.91,291.74191,42.958309,15.444,007362632,kplr007362632,kplr007362632-*_llc.fits,kplr007362632-*_slc.fits
7365447,K06866.01,,FALSE POSITIVE,2.525386934,124880.0,3.71613,133.913493,0.934,1003.0,67.24,292.62149,42.92197,14.34,007365447,kplr007365447,kplr007365447-*_llc.fits,kplr007365447-*_slc.fits
7366036,K06867.01,,FALSE POSITIVE,0.566801506,29.5,1.738,131.7969,0.369,19.2,0.62,292.79962,42.99033,11.656,007366036,kplr007366036,kplr007366036-*_llc.fits,kplr007366036-*_slc.fits
